Brand,Price,log_price,Mileage,log_mileage,EngineV,Year
BMW," ₹ 6,800.00 ",3.83,297,2.472756449,2.5,2000
BMW," ₹ 8,400.00 ",3.92,297,2.472756449,2.2,2000
Mercedes-Benz," ₹ 7,000.00 ",3.85,300,2.477121255,4.3,2000
BMW," ₹ 4,500.00 ",3.65,300,2.477121255,3,2000
Volkswagen," ₹ 6,700.00 ",3.83,300,2.477121255,2.4,2000
Mercedes-Benz," ₹ 7,450.00 ",3.87,300,2.477121255,2,2000
Mercedes-Benz," ₹ 8,000.00 ",3.90,300,2.477121255,2,2000
Volkswagen," ₹ 2,700.00 ",3.43,300,2.477121255,1.9,2000
Mitsubishi," ₹ 4,500.00 ",3.65,300,2.477121255,1.6,2000
Volkswagen," ₹ 1,200.00 ",3.08,300,2.477121255,1.4,2000
Audi," ₹ 8,100.00 ",3.91,302,2.480006943,2.5,2000
Mercedes-Benz," ₹ 3,500.00 ",3.54,303,2.481442629,2.2,2000
BMW," ₹ 3,800.00 ",3.58,304,2.482873584,1.9,2000
BMW," ₹ 3,700.00 ",3.57,305,2.484299839,1.9,2000
Mercedes-Benz," ₹ 4,400.00 ",3.64,308,2.488550717,3.2,2000
BMW," ₹ 7,800.00 ",3.89,310,2.491361694,2,2000
Mercedes-Benz," ₹ 7,200.00 ",3.86,312,2.494154594,3.2,2000
Volkswagen," ₹ 6,400.00 ",3.81,312,2.494154594,2.5,2000
BMW," ₹ 6,500.00 ",3.81,320,2.505149978,3,2000
Mitsubishi," ₹ 8,500.00 ",3.93,320,2.505149978,3,2000
BMW," ₹ 3,099.00 ",3.49,320,2.505149978,2,2000
Volkswagen," ₹ 2,400.00 ",3.38,320,2.505149978,1.9,2000
Mercedes-Benz," ₹ 9,999.00 ",4.00,322,2.507855872,2.7,2000
Audi," ₹ 2,450.00 ",3.39,325,2.511883361,2.5,2000
Audi," ₹ 6,557.85 ",3.82,327,2.514547753,4.2,2000
Mercedes-Benz," ₹ 8,800.00 ",3.94,330,2.51851394,5,2000
BMW," ₹ 3,900.00 ",3.59,330,2.51851394,3,2000
Audi," ₹ 2,650.00 ",3.42,333,2.522444234,2.5,2000
BMW," ₹ 2,650.00 ",3.42,335,2.525044807,2,2000
BMW," ₹ 3,900.00 ",3.59,340,2.531478917,2.5,2000
Mercedes-Benz," ₹ 13,500.00 ",4.13,350,2.544068044,2.9,2000
Mercedes-Benz," ₹ 9,299.00 ",3.97,350,2.544068044,2.7,2000
Mercedes-Benz," ₹ 3,799.00 ",3.58,350,2.544068044,2.2,2000
Volkswagen," ₹ 4,900.00 ",3.69,350,2.544068044,2,2000
Audi," ₹ 3,500.00 ",3.54,354,2.549003262,2.5,2000
BMW," ₹ 8,700.00 ",3.94,355,2.550228353,3,2000
Mercedes-Benz," ₹ 2,550.00 ",3.41,367,2.564666064,3.2,2000
BMW," ₹ 8,200.00 ",3.91,368,2.565847819,3,2000
Mercedes-Benz," ₹ 5,800.00 ",3.76,368,2.565847819,2.2,2000
BMW," ₹ 7,777.00 ",3.89,375,2.574031268,4,2000
Volkswagen," ₹ 7,400.00 ",3.87,380,2.579783597,2.5,2000
Mercedes-Benz," ₹ 7,600.00 ",3.88,384,2.584331224,2.8,2000
Mercedes-Benz," ₹ 8,500.00 ",3.93,388,2.588831726,4.3,2000
Mercedes-Benz," ₹ 2,199.00 ",3.34,396,2.597695186,2.2,2000
Mercedes-Benz," ₹ 1,999.00 ",3.30,400,2.602059991,2.2,2000
Renault," ₹ 4,900.00 ",3.69,472,2.673941999,2.5,2000
Mercedes-Benz," ₹ 8,500.00 ",3.93,500,2.698970004,3.2,2000
BMW," ₹ 6,500.00 ",3.81,1,0,3.5,1999
Volkswagen," ₹ 6,000.00 ",3.78,1,0,2.5,1999
Audi," ₹ 3,000.00 ",3.48,11,1.041392685,1.9,1999
Audi," ₹ 2,300.00 ",3.36,25,1.397940009,2.5,1999
Toyota," ₹ 4,350.00 ",3.64,35,1.544068044,2.2,1999
Mercedes-Benz," ₹ 8,000.00 ",3.90,40,1.602059991,2.9,1999
Volkswagen," ₹ 2,500.00 ",3.40,111,2.045322979,1.6,1999
Mercedes-Benz," ₹ 2,600.00 ",3.41,111,2.045322979,1.4,1999
Mitsubishi," ₹ 9,600.00 ",3.98,114,2.056904851,2,1999
Volkswagen," ₹ 1,500.00 ",3.18,160,2.204119983,1.4,1999
Toyota," ₹ 3,900.00 ",3.59,160,2.204119983,1,1999
Renault," ₹ 3,100.00 ",3.49,164,2.214843848,1.4,1999
Mercedes-Benz," ₹ 2,600.00 ",3.41,178,2.250420002,1.7,1999
Toyota," ₹ 5,500.00 ",3.74,188,2.274157849,2,1999
Mercedes-Benz," ₹ 6,950.00 ",3.84,190,2.278753601,2.2,1999
Mercedes-Benz," ₹ 14,900.00 ",4.17,195,2.290034611,3.2,1999
Mercedes-Benz," ₹ 4,800.00 ",3.68,199,2.298853076,3.2,1999
Volkswagen," ₹ 5,700.00 ",3.76,199,2.298853076,1.8,1999
Audi," ₹ 3,600.00 ",3.56,200,2.301029996,2.5,1999
Mercedes-Benz," ₹ 6,900.00 ",3.84,200,2.301029996,2.3,1999
Toyota," ₹ 5,800.00 ",3.76,200,2.301029996,2.2,1999
BMW," ₹ 3,150.00 ",3.50,200,2.301029996,2,1999
Toyota," ₹ 8,500.00 ",3.93,200,2.301029996,2,1999
Volkswagen," ₹ 2,300.00 ",3.36,200,2.301029996,1.9,1999
BMW," ₹ 2,299.00 ",3.36,200,2.301029996,1.8,1999
Volkswagen," ₹ 1,850.00 ",3.27,200,2.301029996,1.6,1999
Audi," ₹ 2,500.00 ",3.40,200,2.301029996,1.6,1999
Mitsubishi," ₹ 11,300.00 ",4.05,209,2.320146286,3.5,1999
BMW," ₹ 8,200.00 ",3.91,210,2.322219295,3.5,1999
BMW," ₹ 2,999.00 ",3.48,210,2.322219295,2,1999
Volkswagen," ₹ 1,400.00 ",3.15,212,2.326335861,1.8,1999
Mercedes-Benz," ₹ 8,900.00 ",3.95,213,2.328379603,5,1999
Volkswagen," ₹ 5,900.00 ",3.77,217,2.336459734,2.3,1999
Mercedes-Benz," ₹ 9,000.00 ",3.95,220,2.342422681,3.2,1999
Audi," ₹ 4,150.00 ",3.62,220,2.342422681,2.5,1999
BMW," ₹ 7,000.00 ",3.85,226,2.354108439,2.5,1999
Audi," ₹ 6,399.00 ",3.81,230,2.361727836,2.5,1999
BMW," ₹ 8,900.00 ",3.95,234,2.369215857,3.5,1999
Mercedes-Benz," ₹ 6,800.00 ",3.83,235,2.371067862,2.2,1999
BMW," ₹ 6,900.00 ",3.84,238,2.376576957,3.5,1999
Mercedes-Benz," ₹ 1,200.00 ",3.08,240,2.380211242,2.4,1999
Mercedes-Benz," ₹ 6,800.00 ",3.83,242,2.383815366,2.2,1999
Volkswagen," ₹ 2,900.00 ",3.46,243,2.385606274,1.9,1999
Volkswagen," ₹ 1,700.00 ",3.23,247,2.392696953,1.4,1999
Mercedes-Benz," ₹ 2,900.00 ",3.46,248,2.394451681,2,1999
Audi," ₹ 1,850.00 ",3.27,250,2.397940009,2.5,1999
Audi," ₹ 3,600.00 ",3.56,250,2.397940009,2.5,1999
Audi," ₹ 6,900.00 ",3.84,250,2.397940009,2.4,1999
Renault," ₹ 1,300.00 ",3.11,265,2.423245874,1.9,1999
Audi," ₹ 3,000.00 ",3.48,267,2.426511261,2.5,1999
Volkswagen," ₹ 3,000.00 ",3.48,267,2.426511261,1.9,1999
Mercedes-Benz," ₹ 6,500.00 ",3.81,270,2.431363764,2.8,1999
Renault," ₹ 4,100.00 ",3.61,270,2.431363764,1.2,1999
Audi," ₹ 2,600.00 ",3.41,273,2.436162647,2.5,1999
Audi," ₹ 3,000.00 ",3.48,278,2.444044796,2.5,1999
BMW," ₹ 4,600.00 ",3.66,280,2.447158031,3,1999
BMW," ₹ 4,850.00 ",3.69,280,2.447158031,3,1999
Audi," ₹ 2,500.00 ",3.40,280,2.447158031,2.5,1999
Audi," ₹ 2,850.00 ",3.45,280,2.447158031,2.5,1999
BMW," ₹ 3,100.00 ",3.49,280,2.447158031,2,1999
Toyota," ₹ 16,200.00 ",4.21,281,2.44870632,4.2,1999
Mercedes-Benz," ₹ 7,700.00 ",3.89,285,2.45484486,3,1999
BMW," ₹ 6,600.00 ",3.82,285,2.45484486,2.5,1999
Mercedes-Benz," ₹ 5,500.00 ",3.74,285,2.45484486,2.3,1999
BMW," ₹ 8,200.00 ",3.91,287,2.457881897,2.5,1999
Mercedes-Benz," ₹ 8,700.00 ",3.94,290,2.462397998,2.7,1999
Renault," ₹ 2,200.00 ",3.34,290,2.462397998,2.2,1999
Mercedes-Benz," ₹ 6,400.00 ",3.81,290,2.462397998,2.2,1999
BMW," ₹ 2,500.00 ",3.40,290,2.462397998,2,1999
BMW," ₹ 3,000.00 ",3.48,294,2.46834733,2,1999
Audi," ₹ 8,800.00 ",3.94,298,2.474216264,2.4,1999
Mercedes-Benz," ₹ 2,300.00 ",3.36,300,2.477121255,3,1999
Mercedes-Benz," ₹ 2,499.00 ",3.40,300,2.477121255,3,1999
BMW," ₹ 3,500.00 ",3.54,300,2.477121255,3,1999
BMW," ₹ 7,250.00 ",3.86,300,2.477121255,2.8,1999
Audi," ₹ 3,300.00 ",3.52,300,2.477121255,2.5,1999
Volkswagen," ₹ 1,900.00 ",3.28,300,2.477121255,1.9,1999
Volkswagen," ₹ 4,999.00 ",3.70,300,2.477121255,1.9,1999
Audi," ₹ 1,950.00 ",3.29,300,2.477121255,1.8,1999
Volkswagen," ₹ 5,999.00 ",3.78,300,2.477121255,1.8,1999
BMW," ₹ 2,200.00 ",3.34,303,2.481442629,2.5,1999
Audi," ₹ 3,150.00 ",3.50,310,2.491361694,2.5,1999
Mercedes-Benz," ₹ 6,900.00 ",3.84,311,2.492760389,2.2,1999
BMW," ₹ 2,550.00 ",3.41,312,2.494154594,2.5,1999
Toyota," ₹ 18,000.00 ",4.26,320,2.505149978,4.2,1999
BMW," ₹ 6,300.00 ",3.80,330,2.51851394,2.5,1999
Audi," ₹ 6,500.00 ",3.81,330,2.51851394,2.4,1999
Volkswagen," ₹ 2,600.00 ",3.41,330,2.51851394,1.9,1999
BMW," ₹ 3,500.00 ",3.54,334,2.523746467,2,1999
BMW," ₹ 4,000.00 ",3.60,335,2.525044807,2,1999
Volkswagen," ₹ 6,200.00 ",3.79,340,2.531478917,1.8,1999
Volkswagen," ₹ 7,800.00 ",3.89,380,2.579783597,2.5,1999
Volkswagen," ₹ 5,500.00 ",3.74,380,2.579783597,2.4,1999
BMW," ₹ 9,500.00 ",3.98,400,2.602059991,3.5,1999
Mercedes-Benz," ₹ 5,200.00 ",3.72,400,2.602059991,2.9,1999
Volkswagen," ₹ 4,700.00 ",3.67,400,2.602059991,2.4,1999
Mercedes-Benz," ₹ 5,000.00 ",3.70,400,2.602059991,2.2,1999
Audi," ₹ 2,500.00 ",3.40,407,2.609594409,2.8,1999
Mercedes-Benz," ₹ 7,900.00 ",3.90,427,2.630427875,2.9,1999
Audi," ₹ 2,750.00 ",3.44,450,2.653212514,2.5,1999
Mercedes-Benz," ₹ 5,600.00 ",3.75,480,2.681241237,2.2,1999
Volkswagen," ₹ 8,700.00 ",3.94,520,2.716003344,2.5,1999
Volkswagen," ₹ 3,200.00 ",3.51,650,2.812913357,1.9,1999
Audi," ₹ 2,550.00 ",3.41,1,0,2.5,1998
Volkswagen," ₹ 6,799.00 ",3.83,1,0,1.4,1998
Mercedes-Benz," ₹ 2,400.00 ",3.38,3,0.477121255,3,1998
BMW," ₹ 5,000.00 ",3.70,75,1.875061263,1.9,1998
Audi," ₹ 7,000.00 ",3.85,126,2.100370545,2.6,1998
Mercedes-Benz," ₹ 4,500.00 ",3.65,180,2.255272505,2.3,1998
Volkswagen," ₹ 2,350.00 ",3.37,182,2.260071388,1.9,1998
Renault," ₹ 3,800.00 ",3.58,196,2.292256071,1.9,1998
BMW," ₹ 5,500.00 ",3.74,200,2.301029996,3.5,1998
Mercedes-Benz," ₹ 5,000.00 ",3.70,200,2.301029996,2,1998
Audi," ₹ 8,700.00 ",3.94,202,2.305351369,3.7,1998
Volkswagen," ₹ 1,650.00 ",3.22,210,2.322219295,1.8,1998
Audi," ₹ 6,800.00 ",3.83,225,2.352182518,2.4,1998
BMW," ₹ 6,800.00 ",3.83,230,2.361727836,2,1998
Audi," ₹ 8,000.00 ",3.90,234,2.369215857,2.4,1998
Renault," ₹ 1,550.00 ",3.19,235,2.371067862,2,1998
BMW," ₹ 8,200.00 ",3.91,241,2.382017043,2,1998
Mercedes-Benz," ₹ 7,300.00 ",3.86,245,2.389166084,2.8,1998
Renault," ₹ 1,550.00 ",3.19,245,2.389166084,2,1998
Mitsubishi," ₹ 4,800.00 ",3.68,247,2.392696953,2,1998
Mercedes-Benz," ₹ 3,800.00 ",3.58,250,2.397940009,3.2,1998
Toyota," ₹ 6,400.00 ",3.81,250,2.397940009,3,1998
Audi," ₹ 3,500.00 ",3.54,250,2.397940009,2.5,1998
Audi," ₹ 7,200.00 ",3.86,250,2.397940009,2.4,1998
Volkswagen," ₹ 1,700.00 ",3.23,250,2.397940009,1.4,1998
Audi," ₹ 3,800.00 ",3.58,253,2.403120521,2.5,1998
BMW," ₹ 7,200.00 ",3.86,255,2.40654018,2.8,1998
Volkswagen," ₹ 1,500.00 ",3.18,255,2.40654018,1.9,1998
Mercedes-Benz," ₹ 4,900.00 ",3.69,262,2.418301291,2.3,1998
BMW," ₹ 8,500.00 ",3.93,265,2.423245874,2.8,1998
BMW," ₹ 6,300.00 ",3.80,270,2.431363764,3.5,1998
BMW," ₹ 8,999.00 ",3.95,270,2.431363764,2.8,1998
Audi," ₹ 3,000.00 ",3.48,270,2.431363764,2.5,1998
BMW," ₹ 2,600.00 ",3.41,270,2.431363764,2,1998
Mitsubishi," ₹ 4,200.00 ",3.62,270,2.431363764,2,1998
Volkswagen," ₹ 2,200.00 ",3.34,272,2.434568904,1.9,1998
BMW," ₹ 10,000.00 ",4.00,274,2.437750563,4.4,1998
Audi," ₹ 2,100.00 ",3.32,275,2.439332694,2.5,1998
BMW," ₹ 7,500.00 ",3.88,275,2.439332694,2,1998
BMW," ₹ 7,400.00 ",3.87,277,2.442479769,3.5,1998
BMW," ₹ 7,400.00 ",3.87,279,2.445604203,3.5,1998
Mercedes-Benz," ₹ 9,500.00 ",3.98,280,2.447158031,2.9,1998
BMW," ₹ 5,650.00 ",3.75,284,2.45331834,2,1998
BMW," ₹ 2,700.00 ",3.43,287,2.457881897,2.5,1998
BMW," ₹ 6,500.00 ",3.81,298,2.474216264,2.5,1998
Volkswagen," ₹ 4,300.00 ",3.63,298,2.474216264,1.8,1998
Mercedes-Benz," ₹ 9,999.00 ",4.00,300,2.477121255,3.2,1998
Mercedes-Benz," ₹ 1,700.00 ",3.23,300,2.477121255,2,1998
Volkswagen," ₹ 2,350.00 ",3.37,300,2.477121255,1.9,1998
Volkswagen," ₹ 4,850.00 ",3.69,300,2.477121255,1.9,1998
Volkswagen," ₹ 6,900.00 ",3.84,300,2.477121255,1.8,1998
Audi," ₹ 2,550.00 ",3.41,304,2.482873584,2.5,1998
Audi," ₹ 2,000.00 ",3.30,310,2.491361694,2.5,1998
BMW," ₹ 6,500.00 ",3.81,311,2.492760389,2,1998
Volkswagen," ₹ 10,500.00 ",4.02,312,2.494154594,2.5,1998
BMW," ₹ 3,100.00 ",3.49,315,2.498310554,2.5,1998
Mercedes-Benz," ₹ 18,800.00 ",4.27,320,2.505149978,5,1998
Mercedes-Benz," ₹ 2,000.00 ",3.30,320,2.505149978,2.2,1998
BMW," ₹ 7,700.00 ",3.89,326,2.5132176,2.8,1998
Audi," ₹ 4,300.00 ",3.63,340,2.531478917,2.4,1998
Mercedes-Benz," ₹ 6,200.00 ",3.79,340,2.531478917,2.4,1998
BMW," ₹ 2,250.00 ",3.35,350,2.544068044,2.5,1998
Audi," ₹ 6,600.00 ",3.82,360,2.556302501,1.8,1998
Audi," ₹ 2,550.00 ",3.41,370,2.568201724,2.5,1998
BMW," ₹ 6,500.00 ",3.81,377,2.57634135,2,1998
BMW," ₹ 6,500.00 ",3.81,388,2.588831726,3.5,1998
Audi," ₹ 2,799.00 ",3.45,390,2.591064607,1.9,1998
BMW," ₹ 7,000.00 ",3.85,400,2.602059991,2.8,1998
Mercedes-Benz," ₹ 5,000.00 ",3.70,400,2.602059991,2.3,1998
BMW," ₹ 5,800.00 ",3.76,400,2.602059991,2,1998
Mercedes-Benz," ₹ 5,990.00 ",3.78,400,2.602059991,2,1998
Mercedes-Benz," ₹ 4,100.00 ",3.61,410,2.612783857,2.2,1998
Volkswagen," ₹ 6,500.00 ",3.81,547,2.737987326,1.9,1998
Mercedes-Benz," ₹ 8,500.00 ",3.93,630,2.799340549,2.9,1998
Mercedes-Benz," ₹ 4,999.00 ",3.70,1,0,2.8,1997
BMW," ₹ 2,500.00 ",3.40,44,1.643452676,2.5,1997
Mitsubishi," ₹ 2,600.00 ",3.41,93,1.968482949,2.5,1997
Renault," ₹ 3,600.00 ",3.56,101,2.004321374,2,1997
Mitsubishi," ₹ 3,200.00 ",3.51,106,2.025305865,2,1997
Mitsubishi," ₹ 1,850.00 ",3.27,145,2.161368002,1.6,1997
BMW," ₹ 8,999.00 ",3.95,160,2.204119983,1.8,1997
Mercedes-Benz," ₹ 9,200.00 ",3.96,172,2.235528447,2.8,1997
Audi," ₹ 3,550.00 ",3.55,196,2.292256071,2.8,1997
BMW," ₹ 4,550.00 ",3.66,200,2.301029996,2.8,1997
Renault, ₹ 800.00 ,2.90,200,2.301029996,1.9,1997
Mercedes-Benz," ₹ 8,700.00 ",3.94,210,2.322219295,5,1997
Volkswagen," ₹ 4,300.00 ",3.63,217,2.336459734,1.6,1997
BMW," ₹ 6,400.00 ",3.81,220,2.342422681,2.5,1997
Volkswagen," ₹ 3,350.00 ",3.53,223,2.348304863,1.9,1997
BMW," ₹ 2,900.00 ",3.46,225,2.352182518,2.5,1997
Mitsubishi," ₹ 6,990.00 ",3.84,225,2.352182518,2.5,1997
Audi," ₹ 2,800.00 ",3.45,230,2.361727836,2.8,1997
Renault," ₹ 3,750.00 ",3.57,232,2.365487985,1.8,1997
Mercedes-Benz," ₹ 6,900.00 ",3.84,235,2.371067862,2.9,1997
Mercedes-Benz," ₹ 9,500.00 ",3.98,246,2.390935107,6,1997
BMW," ₹ 8,200.00 ",3.91,250,2.397940009,4.4,1997
BMW," ₹ 5,700.00 ",3.76,252,2.401400541,2.5,1997
Audi," ₹ 2,600.00 ",3.41,253,2.403120521,1.8,1997
BMW," ₹ 2,750.00 ",3.44,254,2.404833717,2.8,1997
Mitsubishi," ₹ 4,950.00 ",3.69,256,2.408239965,2,1997
BMW," ₹ 7,900.00 ",3.90,260,2.414973348,3.5,1997
Mercedes-Benz," ₹ 8,200.00 ",3.91,260,2.414973348,3,1997
BMW," ₹ 6,100.00 ",3.79,266,2.424881637,3.5,1997
Volkswagen," ₹ 5,300.00 ",3.72,270,2.431363764,1.8,1997
Mercedes-Benz," ₹ 2,600.00 ",3.41,280,2.447158031,2.9,1997
BMW," ₹ 2,900.00 ",3.46,280,2.447158031,2.5,1997
Mercedes-Benz," ₹ 8,200.00 ",3.91,280,2.447158031,2.4,1997
BMW," ₹ 6,500.00 ",3.81,280,2.447158031,2,1997
Volkswagen," ₹ 1,800.00 ",3.26,280,2.447158031,1.9,1997
BMW," ₹ 7,400.00 ",3.87,285,2.45484486,4.4,1997
BMW," ₹ 1,900.00 ",3.28,285,2.45484486,2.5,1997
BMW," ₹ 2,200.00 ",3.34,290,2.462397998,2.5,1997
Volkswagen," ₹ 4,400.00 ",3.64,290,2.462397998,1.8,1997
Mercedes-Benz," ₹ 5,400.00 ",3.73,300,2.477121255,3.2,1997
BMW," ₹ 6,500.00 ",3.81,300,2.477121255,2.8,1997
BMW," ₹ 1,900.00 ",3.28,300,2.477121255,2.5,1997
BMW," ₹ 2,050.00 ",3.31,300,2.477121255,2.5,1997
BMW," ₹ 2,250.00 ",3.35,300,2.477121255,2.5,1997
Volkswagen," ₹ 6,700.00 ",3.83,300,2.477121255,2.5,1997
Volkswagen," ₹ 6,500.00 ",3.81,310,2.491361694,1.9,1997
BMW," ₹ 7,100.00 ",3.85,313,2.495544338,2,1997
Audi," ₹ 6,200.00 ",3.79,316,2.499687083,2.6,1997
Mercedes-Benz," ₹ 7,500.00 ",3.88,319,2.503790683,3.2,1997
BMW," ₹ 6,950.00 ",3.84,320,2.505149978,4.4,1997
BMW," ₹ 6,899.00 ",3.84,320,2.505149978,2.8,1997
Audi," ₹ 6,900.00 ",3.84,327,2.514547753,3.7,1997
Mercedes-Benz," ₹ 6,999.00 ",3.85,330,2.51851394,2,1997
Mercedes-Benz," ₹ 7,650.00 ",3.88,340,2.531478917,5,1997
Audi," ₹ 6,700.00 ",3.83,340,2.531478917,2.6,1997
Mercedes-Benz," ₹ 2,150.00 ",3.33,360,2.556302501,2.9,1997
Audi," ₹ 6,900.00 ",3.84,360,2.556302501,2.5,1997
Mitsubishi," ₹ 4,000.00 ",3.60,367,2.564666064,1.6,1997
Mercedes-Benz," ₹ 5,200.00 ",3.72,370,2.568201724,2,1997
BMW," ₹ 6,700.00 ",3.83,370,2.568201724,2,1997
Audi," ₹ 5,300.00 ",3.72,370,2.568201724,1.8,1997
Mercedes-Benz," ₹ 7,300.00 ",3.86,380,2.579783597,2.9,1997
Audi," ₹ 4,000.00 ",3.60,380,2.579783597,2.8,1997
Volkswagen," ₹ 6,500.00 ",3.81,385,2.58546073,2.4,1997
Toyota," ₹ 8,800.00 ",3.94,388,2.588831726,4.2,1997
Mercedes-Benz," ₹ 3,500.00 ",3.54,395,2.596597096,2.3,1997
Mercedes-Benz," ₹ 15,000.00 ",4.18,400,2.602059991,3,1997
Mercedes-Benz," ₹ 2,700.00 ",3.43,400,2.602059991,2.9,1997
Mercedes-Benz," ₹ 12,300.00 ",4.09,423,2.626340367,5,1997
BMW," ₹ 6,100.00 ",3.79,438,2.641474111,2,1997
Mercedes-Benz," ₹ 6,200.00 ",3.79,450,2.653212514,4.2,1997
Volkswagen," ₹ 6,000.00 ",3.78,460,2.662757832,1.9,1997
Audi," ₹ 6,700.00 ",3.83,470,2.672097858,2,1997
BMW," ₹ 4,950.00 ",3.69,1,0,3,1996
Volkswagen," ₹ 4,600.00 ",3.66,1,0,1.8,1996
Mercedes-Benz," ₹ 4,700.00 ",3.67,1,0,1.8,1996
Mitsubishi," ₹ 2,800.00 ",3.45,150,2.176091259,2,1996
Mercedes-Benz," ₹ 10,900.00 ",4.04,160,2.204119983,3,1996
Audi," ₹ 1,700.00 ",3.23,177,2.247973266,1.6,1996
Audi," ₹ 8,300.00 ",3.92,186,2.269512944,2.5,1996
Volkswagen," ₹ 3,650.00 ",3.56,197,2.294466226,2,1996
Mercedes-Benz," ₹ 7,700.00 ",3.89,199,2.298853076,5,1996
Volkswagen," ₹ 4,500.00 ",3.65,199,2.298853076,1.8,1996
Toyota," ₹ 10,500.00 ",4.02,200,2.301029996,4.5,1996
Volkswagen," ₹ 1,500.00 ",3.18,200,2.301029996,1.8,1996
Audi," ₹ 1,950.00 ",3.29,210,2.322219295,1.8,1996
Audi," ₹ 2,100.00 ",3.32,217,2.336459734,1.9,1996
Volkswagen," ₹ 4,500.00 ",3.65,230,2.361727836,2,1996
BMW," ₹ 3,999.00 ",3.60,238,2.376576957,1.8,1996
Toyota," ₹ 4,500.00 ",3.65,238,2.376576957,1.8,1996
Mercedes-Benz," ₹ 6,900.00 ",3.84,239,2.378397901,2.3,1996
Mitsubishi," ₹ 1,450.00 ",3.16,245,2.389166084,2.8,1996
Mitsubishi," ₹ 1,389.00 ",3.14,245,2.389166084,1.3,1996
Mercedes-Benz," ₹ 5,000.00 ",3.70,248,2.394451681,2,1996
Audi," ₹ 5,200.00 ",3.72,250,2.397940009,1.8,1996
BMW," ₹ 2,600.00 ",3.41,250,2.397940009,1.6,1996
BMW," ₹ 1,400.00 ",3.15,260,2.414973348,1.8,1996
Toyota," ₹ 3,650.00 ",3.56,260,2.414973348,1.3,1996
Audi," ₹ 4,000.00 ",3.60,263,2.419955748,1.9,1996
BMW," ₹ 2,222.00 ",3.35,268,2.428134794,1.8,1996
BMW," ₹ 5,800.00 ",3.76,270,2.431363764,4.4,1996
Mercedes-Benz," ₹ 2,000.00 ",3.30,270,2.431363764,2.9,1996
Mercedes-Benz," ₹ 7,777.00 ",3.89,270,2.431363764,2.8,1996
BMW," ₹ 6,500.00 ",3.81,272,2.434568904,2.8,1996
Volkswagen," ₹ 1,800.00 ",3.26,280,2.447158031,1.9,1996
Volkswagen," ₹ 3,950.00 ",3.60,288,2.459392488,1.8,1996
Volkswagen," ₹ 4,950.00 ",3.69,290,2.462397998,1.8,1996
Volkswagen," ₹ 3,800.00 ",3.58,300,2.477121255,2.8,1996
BMW," ₹ 6,000.00 ",3.78,300,2.477121255,2.8,1996
Mitsubishi," ₹ 3,500.00 ",3.54,300,2.477121255,2,1996
Volkswagen," ₹ 3,650.00 ",3.56,300,2.477121255,1.8,1996
Mercedes-Benz," ₹ 4,000.00 ",3.60,300,2.477121255,1.8,1996
Audi," ₹ 6,100.00 ",3.79,305,2.484299839,1.6,1996
Renault," ₹ 3,700.00 ",3.57,310,2.491361694,2,1996
Audi," ₹ 2,099.00 ",3.32,314,2.496929648,1.9,1996
Mercedes-Benz," ₹ 7,600.00 ",3.88,315,2.498310554,2.9,1996
Mercedes-Benz," ₹ 6,500.00 ",3.81,315,2.498310554,2,1996
Audi," ₹ 7,000.00 ",3.85,320,2.505149978,1.9,1996
BMW," ₹ 2,450.00 ",3.39,328,2.515873844,2.5,1996
Audi," ₹ 1,750.00 ",3.24,330,2.51851394,1.9,1996
Mitsubishi," ₹ 3,200.00 ",3.51,330,2.51851394,1.3,1996
BMW," ₹ 6,500.00 ",3.81,335,2.525044807,2.8,1996
Volkswagen," ₹ 4,700.00 ",3.67,342,2.534026106,1.9,1996
Mercedes-Benz," ₹ 5,600.00 ",3.75,355,2.550228353,2.5,1996
BMW," ₹ 2,666.00 ",3.43,360,2.556302501,2.5,1996
Audi," ₹ 2,000.00 ",3.30,360,2.556302501,1.6,1996
Volkswagen," ₹ 4,500.00 ",3.65,390,2.591064607,1.9,1996
BMW," ₹ 5,900.00 ",3.77,390,2.591064607,1.8,1996
Audi," ₹ 4,700.00 ",3.67,400,2.602059991,2.6,1996
Mercedes-Benz," ₹ 5,500.00 ",3.74,400,2.602059991,2.3,1996
Audi," ₹ 6,500.00 ",3.81,421,2.624282096,2.5,1996
BMW," ₹ 7,200.00 ",3.86,448,2.651278014,3,1996
Audi," ₹ 1,900.00 ",3.28,450,2.653212514,2.5,1996
Mercedes-Benz," ₹ 6,500.00 ",3.81,450,2.653212514,2.3,1996
Mercedes-Benz," ₹ 8,400.00 ",3.92,457,2.6599162,5,1996
BMW," ₹ 6,500.00 ",3.81,1,0,3,1995
BMW," ₹ 6,800.00 ",3.83,4,0.602059991,2.8,1995
BMW," ₹ 4,500.00 ",3.65,28,1.447158031,1.9,1995
Mercedes-Benz," ₹ 15,000.00 ",4.18,67,1.826074803,2.8,1995
Volkswagen," ₹ 6,300.00 ",3.80,132,2.120573931,2.8,1995
BMW," ₹ 1,950.00 ",3.29,162,2.209515015,1.6,1995
BMW," ₹ 4,700.00 ",3.67,200,2.301029996,2.5,1995
Toyota," ₹ 4,500.00 ",3.65,207,2.315970345,1.3,1995
Mercedes-Benz," ₹ 3,799.00 ",3.58,210,2.322219295,2,1995
Mercedes-Benz," ₹ 3,799.00 ",3.58,210,2.322219295,2,1995
BMW," ₹ 5,900.00 ",3.77,220,2.342422681,2.8,1995
